Oyster Bay - OYB,,,Data missing from 2003 - day 163 1000 to 176 1000,,,,,,,,,,,,,,
,,,Data missing from 2007 -  day 229 to day 257,,,,,,,,,,,,,,
Column Headings applicable to the hourly data output ID 60,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
ID,Year,Day,Hour,Mean,Mean,Mean,Total,Mean,Min,Mean,Min,Mean,Mean,Mean,Total,GDD,GDD
,,,,Temp,RH,LeafWetness,Rain,Grass Temp,Grass Temp,Soil Temp,Soil Temp,Solar Rad,Wind Speed,Wind Dir,PET,>10,1-Sep
,,,,°C,%,%,mm,°C,°C,°C,°C,W/m2,m/sec,deg N,mm,,
60,2019,237,1300,19.49,35.13,0.006,0.4,14.69,13.57,7.1,7.01,638.8,5.258,244.4,0.43,,
60,2019,237,1400,17.51,41.99,0,0,12.08,11.93,7.21,7.1,393.8,6.016,247.6,0.304,,
60,2019,237,1500,17.24,44.4,0.002,0,12.09,11.96,7.33,7.21,447.5,5.034,233.7,0.293,,
60,2019,237,1600,17.18,40.99,0.002,0,10.94,10.94,7.47,7.33,368.2,5.817,229.2,0.276,,
60,2019,237,1700,16.3,39.85,0.006,0,8.51,8.51,7.57,7.47,166.7,6.155,217.9,0.196,,
60,2019,237,1800,14.65,44.23,0.007,0,7.27,7.27,7.65,7.56,31.59,4.969,218.1,0.101,,
60,2019,237,1900,13.43,46.39,0.029,0,5.174,5.174,7.72,7.65,1.441,3.434,228.5,0.011,,
60,2019,237,2000,11.7,54.66,0.039,0,4.269,4.269,7.74,7.72,0,1.899,274.8,0,,
60,2019,237,2100,11.1,57.9,0.043,0,5.086,4.12,7.82,7.74,0,1.559,275,0,,
60,2019,237,2200,11.56,58.3,0.043,0,5.748,5.086,7.83,7.78,0,0.742,319.2,0,,
60,2019,237,2300,12.45,55.85,0.044,0,5.812,5.748,7.8,7.8,0,0.203,348.1,0,,
60,2019,237,2400,12.86,57.65,0.048,0,6.208,5.812,7.8,7.8,0,1.102,314.3,0,,
60,2019,238,100,12.89,59.76,0.049,0,4.594,4.594,7.84,7.8,0,1.102,285.4,0,,
60,2019,238,200,9.55,71.7,0.293,0,1.96,1.96,7.85,7.82,0,0.425,227.1,0,,
60,2019,238,300,7.44,81.9,0.837,0,1.977,1.96,7.85,7.82,0,0.466,195.5,0,,
60,2019,238,400,8.09,78.6,0.864,0,5.311,1.435,7.87,7.82,0,0.598,219.8,0,,
60,2019,238,500,11.07,71.7,73.3,0.2,4.751,4.751,7.83,7.82,0,2.707,265.3,0,,
60,2019,238,600,8.44,85.8,98,0.2,4.764,2.814,7.81,7.81,0,1.865,239.6,0,,
60,2019,238,700,7.91,85.5,89.7,0,3.3,3.3,7.82,7.81,0.57,2.485,246.6,0,,
60,2019,238,800,7.81,82.9,10.53,0,3.968,3.139,7.8,7.8,50.08,2.381,246,0,,
60,2019,238,900,9.78,74.1,0.111,0,6.237,3.968,7.79,7.79,193,2.308,239.5,0.058,,
60,2019,238,1000,12.06,66.35,0.045,0,8.49,6.237,7.77,7.77,331,2.662,222.8,0.15,,
60,2019,238,1100,14.34,56.81,0.005,0,9.87,8.49,7.78,7.77,468.2,3.587,260.5,0.238,,
60,2019,238,1200,15.97,49.12,0.001,0,11.32,9.87,7.81,7.78,547.3,3.287,254.8,0.301,,
60,2019,238,1300,15.78,52.65,0.003,0,12.23,11.32,7.88,7.81,609.3,4.775,229.1,0.318,,
60,2019,238,1400,15.04,55.27,0.005,0,12.85,11.18,7.97,7.88,338.3,2.618,250.3,0.203,,
60,2019,238,1500,16.07,53.51,0.004,0,15.03,12.85,8.03,7.95,534.5,2.344,278.6,0.278,,
60,2019,238,1600,16.46,53,0.007,0,12.43,11.97,8.13,8.03,392.2,3.025,291,0.217,,
60,2019,238,1700,15.41,54.7,0.009,0,8.75,8.75,8.24,8.13,228.2,3.737,265.6,0.14,,
60,2019,238,1800,13.2,59.94,0.019,0,7.05,7.05,8.36,8.24,44.11,2.758,267.1,0.026,,
60,2019,238,1900,11.62,67.84,0.107,0,5.07,5.07,8.43,8.34,1.48,1.264,321.9,0,,
60,2019,238,2000,11.07,62.64,0.048,0,4.299,4.211,8.47,8.42,0,1.259,279.6,0,,
60,2019,238,2100,10.16,62.09,0.049,0,2.985,2.985,8.47,8.43,0,1.724,149.7,0,,
60,2019,238,2200,8.15,78.8,0.77,0,1.857,1.857,8.43,8.43,0,0.707,119.3,0,,
60,2019,238,2300,6.64,85.6,2.954,0,0.957,0.957,8.42,8.42,0,0.501,161.7,0,,
60,2019,238,2400,4.962,88.1,26.18,0,-1.177,-1.177,8.39,8.37,0,0.115,90.4,0,,
60,2019,239,100,4.474,89.8,44.37,0,0.38,-1.177,8.33,8.31,0,0.767,340.4,0,,
60,2019,239,200,3.491,88,5.671,0,-0.205,-0.205,8.23,8.23,0,0.679,190.6,0,,
60,2019,239,300,2.812,91.2,38.48,0,-1.044,-1.387,8.19,8.19,0,0.326,181,0,,
60,2019,239,400,1.965,93,60.46,0,-0.413,-1.116,8.1,8.1,0,0.702,212.8,0,,
60,2019,239,500,2.271,92.4,66.99,0,-0.23,-0.873,8.02,8.02,0,0.476,245.7,0,,
60,2019,239,600,2.24,91.3,69.45,0,-0.823,-0.823,7.93,7.93,0,0.456,240.9,0,,
60,2019,239,700,1.019,93.3,69.83,0,-1.319,-1.319,7.86,7.85,0.666,0.386,223.4,0,,
60,2019,239,800,1.831,92.8,72.7,0,0.165,-1.815,7.76,7.76,52.99,0.252,259.1,0,,
60,2019,239,900,5.396,82,12.49,0,3.764,0.165,7.71,7.7,199.9,0.769,218.2,0.058,,
60,2019,239,1000,8.49,70.7,0.041,0,7.29,3.764,7.61,7.61,345.4,0.354,304.4,0.132,,
60,2019,239,1100,10.72,63.14,0.014,0,9.52,7.29,7.63,7.58,474.5,0.289,355.5,0.207,,
60,2019,239,1200,12.57,56.14,0.01,0,13.02,9.52,7.61,7.56,557.6,0.86,46.26,0.263,,
60,2019,239,1300,13.6,55.99,0.009,0,13.2,13.02,7.67,7.6,578.3,1.707,70.3,0.279,,
60,2019,239,1400,13.2,59.95,0.008,0,11.95,11.95,7.75,7.67,571.3,2.853,70.2,0.262,,
60,2019,239,1500,12.63,60.08,0.006,0,8.94,8.94,7.84,7.75,479.4,3.144,63.28,0.218,,
60,2019,239,1600,11.91,61.38,0.012,0,7.41,7.41,7.95,7.84,364.9,3.171,59.16,0.163,,
60,2019,239,1700,11.04,63.96,0.037,0,5.714,5.714,8.02,7.95,209.6,2.517,59.42,0.083,,
60,2019,239,1800,9.29,70.3,0.179,0,2.733,2.733,8.1,8.02,45,1.486,77.6,0,,
60,2019,239,1900,6.409,80.5,1.708,0,0.246,0.246,8.11,8.09,1.503,0.061,183.7,0,,
60,2019,239,2000,4.542,87.5,6.023,0,0.059,-0.355,8.1,8.09,0,0.528,216.3,0,,
60,2019,239,2100,3.556,90.2,21.18,0,-0.292,-0.292,8.07,8.07,0,0.547,227.7,0,,
60,2019,239,2200,3.265,92,52.51,0,0.43,-0.897,8,8,0,0.817,226.9,0,,
60,2019,239,2300,2.334,93.1,59.47,0,-0.466,-0.466,7.93,7.93,0,0.912,207.8,0,,
60,2019,239,2400,2.035,94.6,71.8,0,-0.726,-0.771,7.88,7.88,0,0.396,234.8,0,,
60,2019,240,100,1.619,95.4,78.2,0,-1.407,-1.693,7.8,7.8,0,0.33,218.7,0,,
60,2019,240,200,0.953,95.4,84,0,-2.221,-2.221,7.73,7.73,0,0.36,234.3,0,,
60,2019,240,300,1.153,95.2,91.1,0,-0.877,-2.221,7.65,7.65,0,0.758,252.7,0,,
60,2019,240,400,0.43,94.8,94.9,0,-1.479,-1.479,7.59,7.58,0,0.81,221.4,0,,
60,2019,240,500,0.836,93,96.4,0,-1.725,-1.752,7.5,7.5,0,0.695,226.8,0,,
60,2019,240,600,0.687,91.1,96.8,0,-1.866,-1.866,7.43,7.43,0,0.885,216.2,0,,
60,2019,240,700,0.894,89,95.6,0,-2.02,-2.156,7.36,7.36,0.856,0.635,221.2,0,,
60,2019,240,800,1.568,85.4,92.5,0,-1.214,-2.02,7.29,7.29,64.71,0.695,224.9,0,,
60,2019,240,900,6.148,74.6,25.96,0,3.638,-1.214,7.26,7.24,202.8,1.16,227.3,0.066,,
60,2019,240,1000,9.35,67.4,0.059,0.2,7.28,3.638,7.18,7.18,351.1,1.408,221.9,0.14,,
60,2019,240,1100,12.67,56.07,0.027,0,9.76,7.28,7.15,7.15,480.1,2.347,252.4,0.228,,
60,2019,240,1200,14.77,47.44,0.008,0,11.51,9.76,7.15,7.15,476.7,1.744,268.4,0.256,,
60,2019,240,1300,15.83,44.14,0.005,0,12.72,11.51,7.21,7.15,501.1,1.32,16.93,0.275,,
60,2019,240,1400,16.34,43.93,0.008,0,14.11,12.63,7.32,7.21,537.8,2.32,17.83,0.302,,
60,2019,240,1500,16.71,49.62,0.009,0,11.2,11.2,7.43,7.32,494.9,2.72,66.56,0.275,,
60,2019,240,1600,17.43,48.8,0.016,0,9.62,9.62,7.59,7.43,378.2,2.042,69.33,0.213,,
60,2019,240,1700,16.67,48.11,0.014,0,8.04,8.04,7.74,7.59,217.4,1.76,13.39,0.115,,
60,2019,240,1800,14.43,54.4,0.049,0,5.326,5.326,7.82,7.73,41.3,1.118,292.5,0,,
60,2019,240,1900,12.64,50.98,0.045,0,5.234,4.933,7.9,7.82,1.503,2.273,248.9,0,,
60,2019,240,2000,11.85,55.24,0.051,0,6.033,5.086,7.93,7.9,0,3.405,247.2,0.005,,
60,2019,240,2100,11.59,58.35,0.056,0,5.905,5.905,7.97,7.93,0,4.619,251.7,0.008,,
60,2019,240,2200,11,60.43,0.068,0,5.223,5.161,8.02,7.97,0,3.556,246.3,0.003,,
60,2019,240,2300,10.81,60.55,0.066,0,5.338,5.223,8,7.96,0,4.011,240.9,0.005,,
60,2019,240,2400,10.5,59.32,0.052,0,4.644,4.644,8.02,8,0,3.559,237.1,0.004,,
60,2019,241,100,10.14,60.25,0.052,0,4.369,4.369,7.99,7.99,0,3.138,241.7,0.001,,
60,2019,241,200,10.14,58.82,0.05,0,4.206,4.206,8.02,7.99,0,2.866,255.3,0,,
60,2019,241,300,9.52,63.46,0.092,0,4.083,4.065,8,7.97,0,2.891,269.2,0,,
60,2019,241,400,9.29,65.51,0.136,0,3.808,3.789,7.96,7.96,0,3.056,263,0,,
60,2019,241,500,8.87,66.99,0.189,0,3.352,3.087,7.96,7.96,0,2.218,271.8,0,,
60,2019,241,600,8.89,66.5,0.16,0,3.331,3.318,7.95,7.95,0,2.837,270,0,,
60,2019,241,700,8.84,66.96,0.188,0,3.279,3.26,7.89,7.89,0.727,2.698,265.3,0,,
60,2019,241,800,9.33,64.29,0.107,0,4.182,3.163,7.93,7.89,51.38,2.126,245.7,0.007,,
60,2019,241,900,11.52,56.41,0.045,0,6.855,4.182,7.9,7.86,200.7,3.035,257.1,0.118,,
60,2019,241,1000,13.22,50.12,0.035,0,9.68,6.855,7.86,7.86,355.5,4.007,241.4,0.202,,
60,2019,241,1100,14.88,46.92,0.007,0,12.45,9.68,7.89,7.85,482.6,4.135,246.3,0.272,,
60,2019,241,1200,15.91,45.58,0.008,0,14.41,12.45,7.95,7.88,568.4,4.756,238.5,0.323,,
60,2019,241,1300,16.54,43.02,0.006,0,14.85,14.41,8.01,7.92,605.3,5.213,230.4,0.353,,
60,2019,241,1400,17.17,40.82,0.006,0,15.01,14.8,8.04,8,588.2,5.004,232.8,0.358,,
60,2019,241,1500,16.09,44.52,0.007,0,10.69,10.51,8.15,8.04,331.4,4.247,235.5,0.24,,
60,2019,241,1600,14.77,48.68,0.011,0,9.46,9.41,8.24,8.15,146.3,3.318,252,0.149,,
60,2019,241,1700,14.48,47.81,0.024,0,8.9,8.22,8.32,8.24,101.6,2.468,262.8,0.104,,
60,2019,241,1800,14.87,45.47,0.027,0,7.86,7.71,8.39,8.32,70.5,3.637,237.6,0.12,,
60,2019,241,1900,13.18,49.9,0.038,0,6.232,6.232,8.46,8.39,1.855,4.256,227.7,0.02,,
60,2019,241,2000,11.82,56.8,0.056,0,5.545,5.497,8.46,8.46,0,2.801,256.8,0.012,,
60,2019,241,2100,10.91,64.37,0.124,0,4.89,4.89,8.47,8.46,0,2.816,264.6,0.008,,
60,2019,241,2200,10.15,69.18,0.291,0,4.445,4.445,8.5,8.46,0,1.818,258.2,0.002,,
60,2019,241,2300,8.16,76.4,0.771,0,1.033,1.033,8.5,8.48,0,0.603,136.9,0,,
60,2019,241,2400,6.121,82.3,1.756,0,0.369,0.219,8.46,8.46,0,0.388,171,0,,
60,2019,242,100,5.618,86.2,6.531,0,0.645,-0.642,8.43,8.42,0,0.246,42.42,0,,
60,2019,242,200,5.873,90.9,49.47,0,-0.406,-0.406,8.35,8.35,0,0.496,117.2,0,,
60,2019,242,300,4.763,93.9,77.2,0,2.988,-0.406,8.29,8.28,0,0.388,200.8,0,,
60,2019,242,400,5.369,92.8,58.18,0,3.112,2.988,8.21,8.21,0,0.951,220.6,0,,
60,2019,242,500,5.121,89.7,5.076,0,2.626,2.626,8.18,8.17,0,0.94,218.3,0,,
60,2019,242,600,4.088,90.5,11.9,0,2.633,1.127,8.13,8.13,0,0.532,219.8,0,,
60,2019,242,700,3.931,92,48.58,0,1.487,1.266,8.11,8.11,0.965,0.555,226,0,,
60,2019,242,800,3.13,93.1,64.3,0,0.719,-0.381,8.08,8.06,51.05,0.292,245.5,0.001,,
60,2019,242,900,7.57,78.6,2.133,0,5.729,0.719,7.99,7.99,209.4,0.525,204.3,0.068,,
60,2019,242,1000,11.15,60.78,0.061,0,8.27,5.729,7.98,7.97,366.6,1.225,210.8,0.16,,
60,2019,242,1100,13.83,44.7,0.008,0,10.75,8.27,7.94,7.94,496.7,1.955,235,0.257,,
60,2019,242,1200,15.15,35.63,0.012,0,14.88,10.75,7.97,7.91,582.6,1.103,282.8,0.311,,
60,2019,242,1300,15.91,35.69,0.008,0,15.57,14.88,8.03,7.97,614.7,0.818,9.27,0.331,,
60,2019,242,1400,16.83,33.11,0.014,0,14.25,14.25,8.12,8.03,592.6,1.134,93.4,0.331,,
60,2019,242,1500,16.21,42.42,0.02,0,10.91,10.91,8.24,8.12,512.3,2.554,58.23,0.289,,
60,2019,242,1600,14.37,56.82,0.039,0,9.09,9.09,8.28,8.24,387.5,3.905,52.71,0.2,,
60,2019,242,1700,12.92,62.4,0.107,0,7.15,7.15,8.44,8.28,228.3,3.599,56.03,0.111,,
60,2019,242,1800,11.15,71.5,0.531,0,4.863,4.863,8.51,8.43,59.56,1.875,59.51,0,,
60,2019,242,1900,8.68,84.9,9.14,0,2.271,2.271,8.55,8.49,1.9,0.617,54.29,0,,
60,2019,242,2000,6.254,91.3,65.78,0,0.256,0.256,8.56,8.54,0,0.379,210.8,0,,
60,2019,242,2100,5.155,93,80,0,2.472,0.203,8.56,8.52,0,0.711,226.3,0,,
60,2019,242,2200,4.445,92.9,82.2,0,0.175,0.175,8.49,8.49,0,0.601,242.3,0,,
60,2019,242,2300,3.75,93.6,84.1,0,1.316,0.175,8.41,8.41,0,1.183,229.5,0,,
60,2019,242,2400,3.376,92.2,85.3,0,-0.58,-0.58,8.38,8.38,0,0.814,226.4,0,,
60,2019,243,100,2.209,94.3,88.5,0,0.275,-0.992,8.3,8.3,0,0.552,236.3,0,,
60,2019,243,200,3.208,90.9,92.9,0,0.67,0.051,8.24,8.24,0,1.336,243.8,0,,
60,2019,243,300,3.408,85.4,91.1,0,0.093,-0.3,8.15,8.15,0,0.993,250.2,0,,
60,2019,243,400,3.53,84.4,60.65,0,0.189,0.093,8.1,8.09,0,1.889,234.3,0,,
60,2019,243,500,3.082,84.8,4.041,0,0.05,-0.383,8.03,8.02,0,1.413,248.6,0,,
60,2019,243,600,1.509,88.7,20.86,0,-1.203,-1.272,7.96,7.96,0,0.849,225.4,0,,
60,2019,243,700,0.615,91.2,42.85,0,-1.189,-1.324,7.89,7.89,1.309,0.706,225.5,0,,
60,2019,243,800,1.885,85.4,5.693,0,-0.251,-1.404,7.83,7.83,64.76,1.181,203.3,0,,
60,2019,243,900,5.51,73.6,0.422,0,3.354,-0.251,7.76,7.75,211.9,2.794,211.3,0.073,,
60,2019,243,1000,9.03,63.9,0.069,0,6.812,3.354,7.71,7.69,370.3,3.19,232.5,0.15,,
60,2019,243,1100,12.29,54.06,0.031,0,11.2,6.812,7.64,7.64,500.5,2.079,235.2,0.235,,
60,2019,243,1200,14.96,43.84,0.002,0,14.81,11.2,7.64,7.63,585.9,0.666,50.89,0.302,,
60,2019,243,1300,16.12,37.04,0.009,0,15.28,14.81,7.75,7.64,617.4,1.465,53.43,0.341,,
60,2019,243,1400,16.52,34.8,0.01,0,14.07,14.07,7.81,7.71,594.3,2.012,51.88,0.34,,
60,2019,243,1500,16.32,41.21,0.01,0,10.51,10.51,7.95,7.81,517.3,3.139,73,0.301,,
60,2019,243,1600,15.88,39.29,0.01,0,8.76,8.76,8.07,7.95,392.4,3.276,72.6,0.244,,
60,2019,243,1700,14.9,40.52,0.004,0,6.81,6.81,8.15,8.07,234.6,2.78,71.1,0.151,,
60,2019,243,1800,13.04,43.41,0.018,0,3.485,3.485,8.28,8.15,71.4,1.381,81.7,0.023,,
60,2019,243,1900,8.83,56.37,0.149,0,1.572,1.386,8.28,8.27,2.112,0.089,156.1,0,,
60,2019,243,2000,6.815,67.63,0.424,0,1.949,0.279,8.31,8.27,0,0.871,226.8,0,,
60,2019,243,2100,5.662,76.8,0.993,0,1.527,1.477,8.25,8.25,0,1.232,233.4,0,,
60,2019,243,2200,5.626,76.8,0.937,0,1.839,1.527,8.24,8.23,0,1.705,235.5,0,,
60,2019,243,2300,5.122,80.4,1.385,0,1.419,1.344,8.2,8.2,0,1.536,231.1,0,,
60,2019,243,2400,4.766,83.3,1.89,0,1.495,1.407,8.15,8.15,0,1.748,233.3,0,,
60,2019,244,100,4.251,84,2.17,0,1.072,0.449,8.11,8.11,0,1.379,227.6,0,,
60,2019,244,200,3.281,86,3.94,0,-0.823,-0.823,8.05,8.05,0,0.979,225.7,0,,
60,2019,244,300,2.91,86.5,8.15,0,0.568,-0.975,8.03,8.02,0,1.6,221.3,0,,
60,2019,244,400,2.819,85.5,3.606,0,-0.359,-0.505,7.96,7.96,0,1.063,236.3,0,,
60,2019,244,500,2.213,88.2,4.77,0,0.035,-0.448,7.91,7.9,0,1.307,240,0,,
60,2019,244,600,2.886,86.2,3.337,0,0.254,-0.05,7.84,7.84,0,1.514,245.5,0,,
60,2019,244,700,3.227,86.9,3.247,0,-0.002,-0.002,7.79,7.79,1.463,2.139,225.5,0,,
60,2019,244,800,3.956,83.4,1.817,0,1.621,-0.002,7.69,7.69,60.33,1.293,245.7,0,,
60,2019,244,900,6.933,76.7,0.468,0,4.921,1.621,7.66,7.66,211.9,1.627,222.8,0.072,,
60,2019,244,1000,10.8,64.19,0.07,0,8.09,4.921,7.62,7.62,370.5,2.814,232.8,0.161,,
60,2019,244,1100,14.15,55.84,0.025,0,12.65,8.09,7.62,7.62,498.8,2.443,231.3,0.248,,
60,2019,244,1200,17.74,45.69,0.009,0,16.36,12.65,7.65,7.62,583.7,0.433,225.5,0.319,,
60,2019,244,1300,19.51,38.13,0.016,0,17.48,16.36,7.74,7.65,615.4,0.953,18.75,0.362,,
60,2019,244,1400,20.19,34.68,0.013,0,17.79,17.48,7.88,7.74,591.8,2.416,316.3,0.383,,
60,2019,244,1500,19.75,33.35,0.017,0,14.61,14.61,8.04,7.88,518.3,3.643,326.2,0.362,,
60,2019,244,1600,18.85,33.14,0.011,0,12.51,12.51,8.2,8.04,396.7,3.417,322.6,0.288,,
60,2019,244,1700,17.85,32.12,0.009,0,10.07,10.07,8.32,8.2,241.3,3.512,322.5,0.207,,
60,2019,244,1800,15.46,39.83,0.011,0,6.297,6.297,8.46,8.32,78.6,1.617,11.56,0.042,,
60,2019,244,1900,13.04,44.27,0.036,0,4.823,4.794,8.51,8.46,2.329,1.809,30.04,0,,
60,2019,244,2000,12.96,44.76,0.038,0,4.526,4.381,8.57,8.51,0,1.834,10.54,0,,
60,2019,244,2100,11.73,51,0.058,0,3.328,3.328,8.57,8.54,0,1.224,330.2,0,,
60,2019,244,2200,10.26,58.63,0.178,0,1.981,1.981,8.58,8.56,0,0.967,322.4,0,,
60,2019,244,2300,9.54,68.55,0.493,0,2.673,1.981,8.53,8.53,0,0.992,340.4,0,,
60,2019,244,2400,6.817,74.7,0.975,0,0.747,0.182,8.51,8.48,0,0.599,263.8,0,,
60,2019,245,100,6.664,74.9,0.897,0,1.957,0.454,8.45,8.45,0,0.899,271.2,0,,
60,2019,245,200,8.16,71.3,0.663,0,2.341,1.311,8.43,8.39,0,1.001,280,0,,
60,2019,245,300,8.48,72.2,0.617,0,3.733,2.341,8.33,8.33,0,2.593,256.4,0,,
60,2019,245,400,9.38,68.44,0.397,0,3.8,3.733,8.28,8.27,0,3.735,236,0,,
60,2019,245,500,8.15,71.9,0.627,0,2.688,2.621,8.25,8.25,0,1.575,236.3,0,,
60,2019,245,600,6.736,75.6,0.851,0,1.912,1.912,8.23,8.23,0,1.221,205.3,0,,
60,2019,245,700,4.434,82.1,1.614,0,1.091,1.091,8.21,8.2,1.666,0.325,203.8,0,,
60,2019,245,800,4.592,82.3,1.384,0,1.913,1.091,8.16,8.16,41.49,0.51,154.5,0,,
60,2019,245,900,6.002,81,0.794,0,5.812,1.913,8.13,8.12,81.5,1.165,222.7,0.037,,
60,2019,245,1000,11.22,71.2,0.123,0,10.6,5.812,8.06,8.06,358.2,0.735,118.8,0.151,,
60,2019,245,1100,13.38,68.92,0.057,0,13.28,10.6,8.08,8.06,498.1,0.703,42.17,0.232,,
60,2019,245,1200,14.79,62.81,0.019,0,16.01,13.28,8.11,8.07,584.9,0.99,43.19,0.29,,
60,2019,245,1300,15.48,58.16,0.019,0,16.1,15.98,8.22,8.11,619.6,2.441,45.34,0.311,,
60,2019,245,1400,15.85,50.42,0.02,0,14.03,14.03,8.34,8.21,590.3,3.24,43.79,0.314,,
60,2019,245,1500,15.71,47.14,0.015,0,11.12,11.12,8.48,8.34,523.8,3.345,52.17,0.288,,
60,2019,245,1600,15.41,48.04,0.02,0,9.53,9.53,8.6,8.48,402.1,3.447,64.02,0.229,,
60,2019,245,1700,14.48,53.09,0.071,0,7.67,7.67,8.7,8.6,240.3,2.995,69.54,0.133,,
60,2019,245,1800,11.91,63.88,0.353,0,4.315,4.315,8.77,8.7,58.66,1.562,68.45,0.001,,
60,2019,245,1900,9.21,76.1,1.547,0,1.726,1.726,8.78,8.76,2.196,0.407,10.5,0,,
60,2019,245,2000,6.388,86.1,8.74,0,0.619,0.495,8.79,8.77,0,0.237,186.5,0,,
60,2019,245,2100,5.643,88,11.61,0,0.571,0.571,8.75,8.75,0,0.603,228,0,,
60,2019,245,2200,4.945,90,43.69,0,1.91,-0.051,8.71,8.71,0,0.961,236.8,0,,
60,2019,245,2300,4.367,91,40.17,0,1.815,1.251,8.66,8.64,0,1.154,224.7,0,,
60,2019,245,2400,4.709,89,12.91,0,1.811,1.219,8.57,8.57,0,1.575,226.7,0,,
60,2019,246,100,4.054,89.2,14.47,0,1.223,1.016,8.51,8.51,0,1.529,241.2,0,,
60,2019,246,200,3.563,89.3,21.27,0,0.862,0.141,8.45,8.45,0,1.094,227.4,0,,
60,2019,246,300,4.115,88.2,8.88,0,1.568,0.49,8.39,8.39,0,1.266,231.5,0,,
60,2019,246,400,4.055,88.9,15.8,0,0.772,0.772,8.32,8.32,0,1.084,268.6,0,,
60,2019,246,500,2.82,91.7,48.62,0,0.256,-0.117,8.26,8.26,0,1.157,239.4,0,,
60,2019,246,600,2.308,91.7,56.14,0,-0.874,-0.874,8.21,8.21,0,0.75,250.2,0,,
60,2019,246,700,1.577,93.4,71.6,0,-0.936,-1.095,8.12,8.12,1.893,0.618,214.6,0,,
60,2019,246,800,2.74,90.9,63.4,0,1.417,-1.271,8.07,8.07,81.8,0.914,232.4,0,,
60,2019,246,900,6.331,79.7,0.916,0,4.731,1.417,7.99,7.99,227.5,1.731,220.2,0.073,,
60,2019,246,1000,9.36,69.81,0.164,0,7.78,4.731,7.96,7.92,386.9,2.412,242.3,0.15,,
60,2019,246,1100,12.44,59.35,0.046,0,11.86,7.78,7.91,7.9,519.1,1.276,270.2,0.24,,
60,2019,246,1200,15.21,51.74,0.015,0,15.95,11.86,7.96,7.88,602,0.588,7.69,0.309,,
60,2019,246,1300,15.87,53.31,0.022,0,15.85,15.25,7.98,7.91,593.2,1.687,40.25,0.311,,
60,2019,246,1400,15.55,57.09,0.042,0,14.31,14.31,8.12,7.98,621.8,3.271,46.59,0.311,,
60,2019,246,1500,14.76,60.26,0.078,0,11.72,11.72,8.27,8.12,538,3.847,31.13,0.259,,
60,2019,246,1600,14.2,64.28,0.152,0,10.39,10.39,8.37,8.27,433.1,3.962,28.13,0.201,,
60,2019,246,1700,12.73,69.31,0.332,0,7.56,7.56,8.51,8.37,202.5,3.431,21.92,0.086,,
60,2019,246,1800,10.71,76.6,1.033,0,6.093,6.093,8.62,8.51,32.44,2.693,26.55,0,,
60,2019,246,1900,9.45,80.3,1.656,0,5.083,4.889,8.67,8.62,1.925,1.437,22.57,0,,
60,2019,246,2000,9.74,77.9,1.24,0,6.225,5.083,8.75,8.64,0,0.847,18.83,0,,
60,2019,246,2100,9.86,77.7,1.329,0,5.676,5.676,8.69,8.67,0,0.118,354.4,0,,
60,2019,246,2200,8.51,82.9,1.928,0,5.616,5.378,8.7,8.65,0,0.512,205.5,0,,
60,2019,246,2300,8.01,84.6,2.126,0,5.219,5.139,8.68,8.67,0,1.09,217.7,0,,
60,2019,246,2400,7.73,85.4,2.283,0,5.118,5.118,8.69,8.68,0,0.848,227.1,0,,
60,2019,247,100,7.81,84.1,2.093,0,5.188,5.098,8.66,8.65,0,1.087,224.4,0,,
60,2019,247,200,7.7,84.7,2.189,0,5.089,5.074,8.64,8.64,0,1.181,220.6,0,,
60,2019,247,300,7.69,85.5,2.395,0,5.232,5.087,8.66,8.62,0,0.673,225.5,0,,
60,2019,247,400,7.64,85.5,4.052,0,5.115,5.115,8.63,8.61,0,0.556,229.3,0,,
60,2019,247,500,7.74,85.6,3.768,0,5.306,5.089,8.63,8.6,0,0.911,218.9,0,,
60,2019,247,600,7.87,85.6,5.407,0,5.261,5.249,8.59,8.59,0,0.968,223.7,0,,
60,2019,247,700,7.99,87.1,34.09,0.4,5.297,5.243,8.6,8.58,0.307,1.873,226.7,0,,
60,2019,247,800,7.68,93.2,100,0.4,5.607,5.297,8.57,8.57,8.94,1.819,234.6,0,,
60,2019,247,900,8.11,94.7,96.5,1,6.183,5.607,8.57,8.57,24.72,1.738,234.9,0.007,,
60,2019,247,1000,8.47,95.3,94.2,1.2,7.19,6.183,8.57,8.56,54.34,1.808,239.2,0.019,,
60,2019,247,1100,9.15,95.5,93.6,1,8.55,7.16,8.57,8.57,91.8,1.717,239,0.036,,
60,2019,247,1200,9.96,94.9,94.5,0.2,7.82,7.82,8.58,8.57,86.5,1.873,246.7,0.035,,
60,2019,247,1300,10.16,94.7,95.3,0,7.9,7.67,8.61,8.58,37.07,1.449,242.3,0.013,,
60,2019,247,1400,10.39,94,96.5,1.4,7.74,7.65,8.64,8.61,25.45,2.239,244.2,0.01,,
60,2019,247,1500,10.6,94.7,95.4,4,9.77,7.68,8.68,8.64,82.9,1.98,241.9,0.034,,
60,2019,247,1600,11.19,93.9,95,2.6,8.4,8.4,8.72,8.68,78.1,1.767,261.2,0.034,,
60,2019,247,1700,11.01,94.8,93.1,1,8.24,8.22,8.77,8.72,23.85,0.757,232.5,0.005,,
